"","idnum","question","replaced","Age","female","RBlack","RWhite","RHispanic","RNative","RAsian","RPacific","ROther","Educ","Inc","Home1","Home2","Spiritual","UrbRur","Region","Condition","event","overall_deflection","actor_deflection","behavior_deflection","object_deflection","abo","a_bo","ab_o"
"990",147,"replaced3","O",34,1,0,1,0,0,0,0,0,3,6,1,2,4,5,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"991",156,"replaced3","O",47,0,0,1,0,0,0,0,0,5,2,2,2,4,4,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"992",164,"replaced3","B",35,1,0,1,0,0,0,0,0,4,3,1,2,2,2,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"993",167,"replaced3","B",60,1,0,1,0,0,0,0,0,3,3,1,2,4,2,7,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"994",174,"replaced3","O",21,0,0,1,0,0,0,0,0,3,9,1,2,4,3,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"995",178,"replaced3","B",35,0,0,1,0,0,0,0,0,5,8,1,2,4,1,1,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"996",179,"replaced3","B",38,0,0,1,0,0,0,0,0,5,9,1,2,3,3,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"997",192,"replaced3","O",35,0,0,1,0,0,0,0,0,4,5,1,2,4,1,7,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"998",198,"replaced3","O",29,0,0,1,0,0,0,0,0,2,2,1,2,2,4,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"999",202,"replaced3","O",35,0,0,0,0,0,1,0,0,5,2,1,2,4,2,2,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1000",204,"replaced3","B",57,1,1,0,0,0,0,0,0,6,2,1,2,1,1,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1001",205,"replaced3","B",27,0,1,0,0,0,0,0,0,3,4,2,2,4,1,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1002",220,"replaced3","O",29,0,0,1,0,0,0,0,0,4,2,2,2,3,1,2,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1003",229,"replaced3","O",59,1,0,1,0,0,0,0,0,5,6,1,2,2,2,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1004",237,"replaced3","B",37,0,0,1,0,0,0,0,0,2,4,1,2,4,5,3,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1005",241,"replaced3","B",43,0,0,1,0,0,0,0,0,5,3,2,2,3,2,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1006",248,"replaced3","O",23,1,0,1,0,0,0,0,0,3,6,1,2,4,5,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1007",262,"replaced3","A",32,1,0,0,1,0,0,0,0,3,4,1,2,2,5,5,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1008",267,"replaced3","O",72,1,0,1,0,0,0,0,0,6,6,2,2,1,3,6,5,"copycat admires jackass",4.78,1.81,2.43,0.54,NA,1,NA
"1009",6,"replaced4","O",26,1,0,1,0,0,0,0,0,3,3,1,2,2,1,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1010",9,"replaced4","A",29,1,0,1,0,0,0,0,0,5,3,2,2,5,2,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1011",16,"replaced4","O",27,0,0,1,0,0,0,0,0,3,3,1,2,4,4,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1012",18,"replaced4","A",26,1,0,1,0,0,0,0,0,6,6,1,2,4,5,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1013",25,"replaced4","A",28,0,0,0,1,0,1,0,0,5,7,1,2,4,5,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1014",31,"replaced4","A",29,0,0,1,0,0,0,0,0,6,7,1,2,4,2,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1015",34,"replaced4","B",37,0,0,1,0,0,0,0,0,5,7,1,2,4,2,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1016",41,"replaced4","B",32,0,0,1,0,0,0,0,0,2,2,1,2,4,3,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1017",56,"replaced4","A",37,1,0,0,0,0,1,0,0,5,8,1,2,4,1,8,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1018",58,"replaced4","O",42,0,0,1,0,0,0,0,0,5,6,1,2,4,4,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1019",65,"replaced4","O",54,0,1,0,0,0,0,0,0,3,4,2,2,2,4,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1020",76,"replaced4","B",25,0,0,1,0,0,0,0,0,5,3,2,2,4,3,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1021",80,"replaced4","O",40,1,0,0,0,0,1,0,0,5,7,1,1,2,3,2,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1022",89,"replaced4","B",23,1,0,1,0,0,0,0,0,3,6,1,2,1,3,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1023",90,"replaced4","B",23,1,0,1,0,0,0,0,0,5,2,1,2,4,3,3,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1024",94,"replaced4","B",28,1,0,1,0,0,0,0,0,4,3,1,2,4,4,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1025",105,"replaced4","A",35,1,0,1,0,0,0,0,0,5,6,1,2,4,5,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1026",122,"replaced4","B",21,0,0,0,0,0,0,1,0,3,6,2,2,4,1,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1027",139,"replaced4","A",28,0,0,0,1,0,0,0,0,5,6,2,2,4,5,2,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1028",147,"replaced4","A",34,1,0,1,0,0,0,0,0,3,6,1,2,4,5,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1029",156,"replaced4","O",47,0,0,1,0,0,0,0,0,5,2,2,2,4,4,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1030",164,"replaced4","O",35,1,0,1,0,0,0,0,0,4,3,1,2,2,2,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1031",167,"replaced4","A",60,1,0,1,0,0,0,0,0,3,3,1,2,4,2,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1032",174,"replaced4","B",21,0,0,1,0,0,0,0,0,3,9,1,2,4,3,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1033",178,"replaced4","O",35,0,0,1,0,0,0,0,0,5,8,1,2,4,1,1,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1034",179,"replaced4","B",38,0,0,1,0,0,0,0,0,5,9,1,2,3,3,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1035",192,"replaced4","O",35,0,0,1,0,0,0,0,0,4,5,1,2,4,1,7,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1036",198,"replaced4","O",29,0,0,1,0,0,0,0,0,2,2,1,2,2,4,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1037",202,"replaced4","A",35,0,0,0,0,0,1,0,0,5,2,1,2,4,2,2,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1038",204,"replaced4","O",57,1,1,0,0,0,0,0,0,6,2,1,2,1,1,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1039",205,"replaced4","A",27,0,1,0,0,0,0,0,0,3,4,2,2,4,1,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1040",220,"replaced4","A",29,0,0,1,0,0,0,0,0,4,2,2,2,3,1,2,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1041",229,"replaced4","O",59,1,0,1,0,0,0,0,0,5,6,1,2,2,2,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1042",237,"replaced4","A",37,0,0,1,0,0,0,0,0,2,4,1,2,4,5,3,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1043",241,"replaced4","O",43,0,0,1,0,0,0,0,0,5,3,2,2,3,2,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1044",248,"replaced4","B",23,1,0,1,0,0,0,0,0,3,6,1,2,4,5,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1045",262,"replaced4","A",32,1,0,0,1,0,0,0,0,3,4,1,2,2,5,5,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1046",267,"replaced4","O",72,1,0,1,0,0,0,0,0,6,6,2,2,1,3,6,5,"pusher poisons son",3.84,0.25,0.98,2.61,NA,NA,1
"1047",6,"replaced5","O",26,1,0,1,0,0,0,0,0,3,3,1,2,2,1,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1048",9,"replaced5","O",29,1,0,1,0,0,0,0,0,5,3,2,2,5,2,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1049",16,"replaced5","O",27,0,0,1,0,0,0,0,0,3,3,1,2,4,4,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1050",18,"replaced5","O",26,1,0,1,0,0,0,0,0,6,6,1,2,4,5,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1051",25,"replaced5","A",28,0,0,0,1,0,1,0,0,5,7,1,2,4,5,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1052",31,"replaced5","A",29,0,0,1,0,0,0,0,0,6,7,1,2,4,2,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1053",34,"replaced5","B",37,0,0,1,0,0,0,0,0,5,7,1,2,4,2,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1054",41,"replaced5","B",32,0,0,1,0,0,0,0,0,2,2,1,2,4,3,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1055",56,"replaced5","O",37,1,0,0,0,0,1,0,0,5,8,1,2,4,1,8,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1056",58,"replaced5","O",42,0,0,1,0,0,0,0,0,5,6,1,2,4,4,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1057",65,"replaced5","A",54,0,1,0,0,0,0,0,0,3,4,2,2,2,4,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1058",76,"replaced5","B",25,0,0,1,0,0,0,0,0,5,3,2,2,4,3,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1059",80,"replaced5","A",40,1,0,0,0,0,1,0,0,5,7,1,1,2,3,2,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1060",89,"replaced5","B",23,1,0,1,0,0,0,0,0,3,6,1,2,1,3,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1061",90,"replaced5","B",23,1,0,1,0,0,0,0,0,5,2,1,2,4,3,3,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1062",94,"replaced5","B",28,1,0,1,0,0,0,0,0,4,3,1,2,4,4,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1063",105,"replaced5","A",35,1,0,1,0,0,0,0,0,5,6,1,2,4,5,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1064",122,"replaced5","O",21,0,0,0,0,0,0,1,0,3,6,2,2,4,1,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1065",139,"replaced5","A",28,0,0,0,1,0,0,0,0,5,6,2,2,4,5,2,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1066",147,"replaced5","A",34,1,0,1,0,0,0,0,0,3,6,1,2,4,5,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1067",156,"replaced5","A",47,0,0,1,0,0,0,0,0,5,2,2,2,4,4,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1068",164,"replaced5","A",35,1,0,1,0,0,0,0,0,4,3,1,2,2,2,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1069",167,"replaced5","A",60,1,0,1,0,0,0,0,0,3,3,1,2,4,2,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1070",174,"replaced5","A",21,0,0,1,0,0,0,0,0,3,9,1,2,4,3,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1071",178,"replaced5","A",35,0,0,1,0,0,0,0,0,5,8,1,2,4,1,1,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1072",179,"replaced5","B",38,0,0,1,0,0,0,0,0,5,9,1,2,3,3,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1073",192,"replaced5","A",35,0,0,1,0,0,0,0,0,4,5,1,2,4,1,7,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1074",198,"replaced5","A",29,0,0,1,0,0,0,0,0,2,2,1,2,2,4,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1075",202,"replaced5","O",35,0,0,0,0,0,1,0,0,5,2,1,2,4,2,2,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1076",204,"replaced5","A",57,1,1,0,0,0,0,0,0,6,2,1,2,1,1,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1077",205,"replaced5","A",27,0,1,0,0,0,0,0,0,3,4,2,2,4,1,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1078",220,"replaced5","A",29,0,0,1,0,0,0,0,0,4,2,2,2,3,1,2,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1079",229,"replaced5","A",59,1,0,1,0,0,0,0,0,5,6,1,2,2,2,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1080",237,"replaced5","B",37,0,0,1,0,0,0,0,0,2,4,1,2,4,5,3,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1081",241,"replaced5","O",43,0,0,1,0,0,0,0,0,5,3,2,2,3,2,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1082",248,"replaced5","A",23,1,0,1,0,0,0,0,0,3,6,1,2,4,5,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1083",262,"replaced5","O",32,1,0,0,1,0,0,0,0,3,4,1,2,2,5,5,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1084",267,"replaced5","A",72,1,0,1,0,0,0,0,0,6,6,2,2,1,3,6,5,"confidant persuades patient",1.89,1.56,0.15,0.18,1,NA,NA
"1085",6,"replaced6","O",26,1,0,1,0,0,0,0,0,3,3,1,2,2,1,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1086",9,"replaced6","A",29,1,0,1,0,0,0,0,0,5,3,2,2,5,2,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1087",16,"replaced6","B",27,0,0,1,0,0,0,0,0,3,3,1,2,4,4,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1088",18,"replaced6","A",26,1,0,1,0,0,0,0,0,6,6,1,2,4,5,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1089",25,"replaced6","A",28,0,0,0,1,0,1,0,0,5,7,1,2,4,5,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1090",31,"replaced6","A",29,0,0,1,0,0,0,0,0,6,7,1,2,4,2,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1091",34,"replaced6","B",37,0,0,1,0,0,0,0,0,5,7,1,2,4,2,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1092",41,"replaced6","B",32,0,0,1,0,0,0,0,0,2,2,1,2,4,3,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1093",56,"replaced6","B",37,1,0,0,0,0,1,0,0,5,8,1,2,4,1,8,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1094",58,"replaced6","B",42,0,0,1,0,0,0,0,0,5,6,1,2,4,4,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1095",65,"replaced6","A",54,0,1,0,0,0,0,0,0,3,4,2,2,2,4,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1096",76,"replaced6","A",25,0,0,1,0,0,0,0,0,5,3,2,2,4,3,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1097",80,"replaced6","O",40,1,0,0,0,0,1,0,0,5,7,1,1,2,3,2,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1098",89,"replaced6","B",23,1,0,1,0,0,0,0,0,3,6,1,2,1,3,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1099",90,"replaced6","A",23,1,0,1,0,0,0,0,0,5,2,1,2,4,3,3,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1100",94,"replaced6","A",28,1,0,1,0,0,0,0,0,4,3,1,2,4,4,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1101",105,"replaced6","O",35,1,0,1,0,0,0,0,0,5,6,1,2,4,5,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1102",122,"replaced6","O",21,0,0,0,0,0,0,1,0,3,6,2,2,4,1,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1103",139,"replaced6","A",28,0,0,0,1,0,0,0,0,5,6,2,2,4,5,2,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1104",147,"replaced6","A",34,1,0,1,0,0,0,0,0,3,6,1,2,4,5,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1105",156,"replaced6","A",47,0,0,1,0,0,0,0,0,5,2,2,2,4,4,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1106",164,"replaced6","O",35,1,0,1,0,0,0,0,0,4,3,1,2,2,2,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1107",167,"replaced6","B",60,1,0,1,0,0,0,0,0,3,3,1,2,4,2,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1108",174,"replaced6","B",21,0,0,1,0,0,0,0,0,3,9,1,2,4,3,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1109",178,"replaced6","A",35,0,0,1,0,0,0,0,0,5,8,1,2,4,1,1,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1110",179,"replaced6","B",38,0,0,1,0,0,0,0,0,5,9,1,2,3,3,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1111",192,"replaced6","A",35,0,0,1,0,0,0,0,0,4,5,1,2,4,1,7,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1112",198,"replaced6","B",29,0,0,1,0,0,0,0,0,2,2,1,2,2,4,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1113",202,"replaced6","A",35,0,0,0,0,0,1,0,0,5,2,1,2,4,2,2,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1114",204,"replaced6","A",57,1,1,0,0,0,0,0,0,6,2,1,2,1,1,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1115",205,"replaced6","O",27,0,1,0,0,0,0,0,0,3,4,2,2,4,1,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1116",220,"replaced6","O",29,0,0,1,0,0,0,0,0,4,2,2,2,3,1,2,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1117",229,"replaced6","A",59,1,0,1,0,0,0,0,0,5,6,1,2,2,2,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1118",237,"replaced6","B",37,0,0,1,0,0,0,0,0,2,4,1,2,4,5,3,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1119",241,"replaced6","B",43,0,0,1,0,0,0,0,0,5,3,2,2,3,2,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1120",248,"replaced6","A",23,1,0,1,0,0,0,0,0,3,6,1,2,4,5,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1121",262,"replaced6","A",32,1,0,0,1,0,0,0,0,3,4,1,2,2,5,5,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1122",267,"replaced6","A",72,1,0,1,0,0,0,0,0,6,6,2,2,1,3,6,5,"fool provokes mobster",3.34,1.19,0.16,1.99,NA,NA,1
"1123",5,"replaced1","B",52,1,1,0,0,0,0,0,0,4,1,1,2,5,5,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1124",8,"replaced1","B",40,0,0,1,0,0,0,0,0,4,4,1,2,5,1,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1125",10,"replaced1","B",48,1,0,1,0,0,0,0,0,6,6,1,2,4,5,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1126",23,"replaced1","B",31,1,0,1,0,0,0,0,0,3,5,2,2,1,4,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1127",33,"replaced1","O",23,0,0,1,0,0,0,0,0,5,3,1,2,3,2,2,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1128",35,"replaced1","B",27,0,0,1,0,0,0,0,0,5,3,1,2,1,1,1,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1129",43,"replaced1","O",25,0,0,1,0,0,0,0,0,6,4,1,2,4,2,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1130",46,"replaced1","B",24,0,0,1,0,0,0,0,0,5,5,1,2,4,5,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1131",60,"replaced1","B",43,0,0,1,0,0,0,0,0,3,6,1,2,2,2,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1132",71,"replaced1","O",39,0,0,1,0,0,0,0,0,5,6,1,1,4,3,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1133",74,"replaced1","B",34,1,0,1,0,0,0,0,0,3,4,1,2,1,4,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1134",75,"replaced1","B",25,1,1,0,0,0,0,0,0,5,1,1,2,1,2,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1135",87,"replaced1","B",27,1,0,1,0,0,0,0,0,5,2,2,2,4,5,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1136",97,"replaced1","B",54,1,0,1,0,0,0,0,0,5,3,1,2,4,4,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1137",103,"replaced1","B",62,1,0,1,0,0,0,0,0,3,7,1,2,4,5,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1138",110,"replaced1","O",34,0,0,1,0,0,0,0,0,5,6,1,1,4,3,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1139",116,"replaced1","B",58,1,0,1,0,0,0,0,0,7,1,2,2,2,5,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1140",121,"replaced1","B",40,1,0,1,0,0,0,0,0,5,7,2,2,1,1,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1141",125,"replaced1","B",35,0,0,1,0,0,0,0,0,3,4,2,2,4,5,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1142",158,"replaced1","B",42,0,0,1,0,0,0,0,0,3,7,1,2,4,5,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1143",159,"replaced1","B",48,1,0,1,0,0,0,0,0,3,3,1,2,4,2,8,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1144",162,"replaced1","A",42,0,1,0,0,0,0,0,0,3,4,2,2,3,3,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1145",165,"replaced1","B",23,0,0,1,0,0,0,0,0,5,6,2,2,4,5,3,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1146",173,"replaced1","B",29,0,0,1,0,0,0,0,0,3,2,2,2,4,1,1,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1147",176,"replaced1","B",23,1,0,1,0,0,0,0,0,4,6,1,2,2,2,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1148",190,"replaced1","B",25,1,0,1,0,0,0,0,0,5,5,1,1,1,5,7,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1149",191,"replaced1","B",24,0,0,0,0,0,1,0,0,3,7,1,2,4,1,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1150",193,"replaced1","B",22,0,0,1,0,0,0,0,0,2,2,2,2,4,1,1,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1151",194,"replaced1","B",19,1,0,0,0,0,1,0,0,3,8,1,2,4,1,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1152",197,"replaced1","B",39,0,0,1,0,0,0,0,0,5,6,1,2,4,2,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1153",208,"replaced1","B",NA,1,0,1,0,0,0,0,0,4,3,2,2,1,2,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1154",215,"replaced1","B",36,1,0,1,0,0,0,0,0,4,4,1,2,2,3,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1155",219,"replaced1","B",35,1,0,1,0,0,0,0,0,3,6,2,2,3,2,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1156",227,"replaced1","B",60,0,0,0,1,0,0,0,0,3,8,1,2,1,1,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1157",231,"replaced1","B",33,1,1,0,0,0,0,0,0,3,3,2,2,2,1,5,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
"1158",243,"replaced1","O",39,0,0,1,0,0,0,0,0,2,2,2,2,4,2,6,6,"doctor submits-to patient",6.52,5.63,0.67,0.22,1,NA,NA
